,d,r,c
17103,262,0,113
17104,264,0,113
17105,265,0,113
17106,266,0,113
17107,267,0,113
17108,268,0,113
17109,269,0,113
17110,270,0,113
17111,271,0,113
17112,272,0,113
17113,276,0,113
17114,277,0,113
17115,278,0,113
17116,281,0,113
17117,283,0,113
17118,285,0,113
17119,286,0,113
17120,297,0,113
17121,298,0,113
17122,301,0,113
17123,310,0,113
17124,329,0,113
17125,0,1,114
17126,2,1,114
17127,4,1,114
17128,5,1,114
17129,6,1,114
17130,7,1,114
17131,10,1,114
17132,11,1,114
17133,14,0,114
17134,16,0,114
17135,21,1,114
17136,22,1,114
17137,24,1,114
17138,27,0,114
17139,28,1,114
17140,32,0,114
17141,33,1,114
17142,40,1,114
17143,41,1,114
17144,46,0,114
17145,49,1,114
17146,54,0,114
17147,55,0,114
17148,58,0,114
17149,60,0,114
17150,62,0,114
17151,64,0,114
17152,65,0,114
17153,67,0,114
17154,70,0,114
17155,71,0,114
17156,72,0,114
17157,73,0,114
17158,74,0,114
17159,75,0,114
17160,76,0,114
17161,77,0,114
17162,78,0,114
17163,79,0,114
17164,80,0,114
17165,82,0,114
17166,85,0,114
17167,86,0,114
17168,88,0,114
17169,89,0,114
17170,91,0,114
17171,94,0,114
17172,95,0,114
17173,96,0,114
17174,97,0,114
17175,98,0,114
17176,99,0,114
17177,100,0,114
17178,101,0,114
17179,103,0,114
17180,109,0,114
17181,114,0,114
17182,116,0,114
17183,118,0,114
17184,121,0,114
17185,122,0,114
17186,123,0,114
17187,125,0,114
17188,129,0,114
17189,131,0,114
17190,132,0,114
17191,134,0,114
17192,135,0,114
17193,136,0,114
17194,141,0,114
17195,142,0,114
17196,143,0,114
17197,144,0,114
17198,146,0,114
17199,147,0,114
17200,154,0,114
17201,156,0,114
17202,157,0,114
17203,158,0,114
17204,161,1,114
17205,162,1,114
17206,165,0,114
17207,166,0,114
17208,167,0,114
17209,173,1,114
17210,175,0,114
17211,179,0,114
17212,183,0,114
17213,186,0,114
17214,189,0,114
17215,192,0,114
17216,193,0,114
17217,197,0,114
17218,198,0,114
17219,200,0,114
17220,201,0,114
17221,202,0,114
17222,203,0,114
17223,204,0,114
17224,206,0,114
17225,209,0,114
17226,210,0,114
17227,211,0,114
17228,213,0,114
17229,218,0,114
17230,220,0,114
17231,221,0,114
17232,223,0,114
17233,224,0,114
17234,225,0,114
17235,226,0,114
17236,228,0,114
17237,229,0,114
17238,230,0,114
17239,232,0,114
17240,233,0,114
17241,238,0,114
17242,243,0,114
17243,245,0,114
17244,248,0,114
17245,250,0,114
17246,252,0,114
17247,254,0,114
17248,255,0,114
17249,258,0,114
17250,260,0,114
17251,261,0,114
17252,262,0,114
17253,263,0,114
17254,264,0,114
17255,266,0,114
17256,267,0,114
17257,268,0,114
17258,269,0,114
17259,270,0,114
17260,271,0,114
17261,272,0,114
17262,274,0,114
17263,276,0,114
17264,278,0,114
17265,279,0,114
17266,281,0,114
17267,283,0,114
17268,284,0,114
17269,286,0,114
17270,287,1,114
17271,288,0,114
17272,289,1,114
17273,295,1,114
17274,297,0,114
17275,298,0,114
17276,301,0,114
17277,302,0,114
17278,304,0,114
17279,314,1,114
17280,318,0,114
17281,324,0,114
17282,329,0,114
17283,333,0,114
17284,0,1,115
17285,1,0,115
17286,2,1,115
17287,3,0,115
17288,4,1,115
17289,7,1,115
17290,11,1,115
17291,12,1,115
17292,17,1,115
17293,19,1,115
17294,20,1,115
17295,21,1,115
17296,22,1,115
17297,27,0,115
17298,33,1,115
17299,40,1,115
17300,44,0,115
17301,46,0,115
17302,49,1,115
17303,50,1,115
17304,54,0,115
17305,55,0,115
17306,56,0,115
17307,57,0,115
17308,58,0,115
17309,59,0,115
17310,60,0,115
17311,62,0,115
17312,63,0,115
17313,64,0,115
17314,65,0,115
17315,67,0,115
17316,70,0,115
17317,72,0,115
17318,73,0,115
17319,79,0,115
17320,80,0,115
17321,81,0,115
17322,85,0,115
17323,86,0,115
17324,88,0,115
17325,89,0,115
17326,90,0,115
17327,91,0,115
17328,92,0,115
17329,93,0,115
17330,94,0,115
17331,95,0,115
17332,96,0,115
17333,98,0,115
17334,99,0,115
17335,100,0,115
17336,101,0,115
17337,103,0,115
17338,105,0,115
17339,109,0,115
17340,116,0,115
17341,117,0,115
17342,118,0,115
17343,119,0,115
17344,121,0,115
17345,122,0,115
17346,123,0,115
17347,125,0,115
17348,127,0,115
17349,129,0,115
17350,131,0,115
17351,132,0,115
17352,134,0,115
17353,135,0,115
17354,136,0,115
17355,138,0,115
17356,140,0,115
17357,141,0,115
17358,142,0,115
17359,143,0,115
17360,144,0,115
17361,147,0,115
17362,157,0,115
17363,158,0,115
17364,159,0,115
17365,162,1,115
17366,167,0,115
17367,170,0,115
17368,173,1,115
17369,179,0,115
17370,181,0,115
17371,182,0,115
17372,183,0,115
17373,184,0,115
17374,186,0,115
17375,187,0,115
17376,188,0,115
17377,189,0,115
17378,190,0,115
17379,192,0,115
17380,193,0,115
17381,194,0,115
17382,196,0,115
17383,197,0,115
17384,198,0,115
17385,200,0,115
17386,201,0,115
17387,202,0,115
17388,206,0,115
17389,207,0,115
17390,209,0,115
17391,210,0,115
17392,218,0,115
17393,220,0,115
17394,221,0,115
17395,223,0,115
17396,224,0,115
17397,225,0,115
17398,226,0,115
17399,228,0,115
17400,229,0,115
17401,230,0,115
17402,231,0,115
17403,232,0,115
17404,233,0,115
17405,235,0,115
17406,236,0,115
17407,242,0,115
17408,248,0,115
17409,252,0,115
17410,254,0,115
17411,257,0,115
17412,258,0,115
17413,259,0,115
17414,260,0,115
17415,261,0,115
17416,262,0,115
17417,263,0,115
17418,264,0,115
17419,266,0,115
17420,267,0,115
17421,268,0,115
17422,269,0,115
17423,270,0,115
17424,271,0,115
17425,272,0,115
17426,275,0,115
17427,278,0,115
17428,280,0,115
17429,281,0,115
17430,283,0,115
17431,284,0,115
17432,285,0,115
17433,286,0,115
17434,287,0,115
17435,288,0,115
17436,297,0,115
17437,298,0,115
17438,301,0,115
17439,304,0,115
17440,305,0,115
17441,306,0,115
17442,307,0,115
17443,308,0,115
17444,314,1,115
17445,317,0,115
17446,320,0,115
17447,321,0,115
17448,323,0,115
17449,329,0,115
17450,330,0,115
17451,333,0,115
17452,3,0,116
17453,4,1,116
17454,13,0,116
17455,24,1,116
17456,27,0,116
17457,32,0,116
17458,33,1,116
17459,34,1,116
17460,37,0,116
17461,39,0,116
17462,44,0,116
17463,46,0,116
17464,49,1,116
17465,51,0,116
17466,52,0,116
17467,55,0,116
17468,56,0,116
17469,57,0,116
17470,58,0,116
17471,59,0,116
17472,60,0,116
17473,62,0,116
17474,63,0,116
17475,64,0,116
17476,65,0,116
17477,67,0,116
17478,69,0,116
17479,70,0,116
17480,71,0,116
17481,73,0,116
17482,75,0,116
17483,77,0,116
17484,78,0,116
17485,79,0,116
17486,80,0,116
17487,81,0,116
17488,83,0,116
17489,85,0,116
17490,88,0,116
17491,91,0,116
17492,95,0,116
17493,97,0,116
17494,98,0,116
17495,99,0,116
17496,103,0,116
17497,105,0,116
17498,108,0,116
17499,109,0,116
17500,112,0,116
17501,114,0,116
17502,116,0,116
17503,118,0,116
17504,119,0,116
17505,121,0,116
17506,122,0,116
17507,123,0,116
17508,125,0,116
17509,126,0,116
17510,127,0,116
17511,129,0,116
17512,131,0,116
17513,132,0,116
17514,134,0,116
17515,136,0,116
17516,137,0,116
17517,138,0,116
17518,141,0,116
17519,142,0,116
17520,143,0,116
17521,144,0,116
17522,146,0,116
17523,147,0,116
17524,149,0,116
17525,151,0,116
17526,152,0,116
17527,153,0,116
17528,156,0,116
17529,157,0,116
17530,158,0,116
17531,166,0,116
17532,167,0,116
17533,171,0,116
17534,174,0,116
17535,175,0,116
17536,179,0,116
17537,180,0,116
17538,181,0,116
17539,182,0,116
17540,183,0,116
17541,184,0,116
17542,185,0,116
17543,186,0,116
17544,187,0,116
17545,188,0,116
17546,189,0,116
17547,190,0,116
17548,191,0,116
17549,192,0,116
17550,193,0,116
17551,194,0,116
17552,195,0,116
17553,196,0,116
17554,197,0,116
17555,198,0,116
17556,199,0,116
17557,200,0,116
17558,201,0,116
17559,202,0,116
17560,203,0,116
17561,204,0,116
17562,206,0,116
17563,208,0,116
17564,209,0,116
17565,210,0,116
17566,211,0,116
17567,218,0,116
17568,220,0,116
17569,221,0,116
17570,223,0,116
17571,224,0,116
17572,225,0,116
17573,226,0,116
17574,228,0,116
17575,229,0,116
17576,230,0,116
17577,231,0,116
17578,232,0,116
17579,233,0,116
17580,234,0,116
17581,235,0,116
17582,236,0,116
17583,237,0,116
17584,238,0,116
17585,242,0,116
17586,248,0,116
17587,249,0,116
17588,250,0,116
17589,252,0,116
17590,254,0,116
17591,257,0,116
17592,258,0,116
17593,259,0,116
17594,260,0,116
17595,261,0,116
17596,262,0,116
17597,264,0,116
17598,265,0,116
17599,266,0,116
17600,267,0,116
17601,268,0,116
17602,269,0,116
17603,270,0,116
17604,271,0,116
17605,272,0,116
17606,273,0,116
17607,274,0,116
17608,276,0,116
17609,277,0,116
17610,278,0,116
17611,279,0,116
17612,280,0,116
17613,281,0,116
17614,282,0,116
17615,283,0,116
17616,284,0,116
17617,285,0,116
17618,286,0,116
17619,288,0,116
17620,294,0,116
17621,295,0,116
17622,297,0,116
17623,298,0,116
17624,299,0,116
17625,301,0,116
17626,302,0,116
17627,308,0,116
17628,314,1,116
17629,317,0,116
17630,320,0,116
17631,321,0,116
17632,323,0,116
17633,324,0,116
17634,325,0,116
17635,328,0,116
17636,329,0,116
17637,333,0,116
17638,338,0,116
17639,339,0,116
17640,4,1,117
17641,6,0,117
17642,27,0,117
17643,32,0,117
17644,35,0,117
17645,37,0,117
17646,42,0,117
17647,51,0,117
17648,52,0,117
17649,60,0,117
17650,91,0,117
17651,92,0,117
17652,93,0,117
17653,94,0,117
17654,95,0,117
17655,97,0,117
17656,98,0,117
17657,100,0,117
17658,103,0,117
17659,105,0,117
17660,108,0,117
17661,109,0,117
17662,110,0,117
17663,113,0,117
17664,117,0,117
17665,118,0,117
17666,119,0,117
17667,122,0,117
17668,123,0,117
17669,124,0,117
17670,125,0,117
17671,129,0,117
17672,130,0,117
17673,131,0,117
17674,134,0,117
17675,148,0,117
17676,149,0,117
17677,151,0,117
17678,152,0,117
17679,153,0,117
17680,156,0,117
17681,157,0,117
17682,162,1,117
17683,220,0,117
17684,228,0,117
17685,229,0,117
17686,231,0,117
17687,232,0,117
17688,233,0,117
17689,234,0,117
17690,235,0,117
17691,236,0,117
17692,237,0,117
17693,238,0,117
17694,241,0,117
17695,242,0,117
17696,243,0,117
17697,248,0,117
17698,249,0,117
17699,269,0,117
17700,270,0,117
17701,271,0,117
17702,272,0,117
17703,273,0,117
17704,274,0,117
17705,275,0,117
17706,276,0,117
17707,308,0,117
17708,313,0,117
17709,332,0,117
17710,333,0,117
17711,337,0,117
17712,3,0,118
17713,4,1,118
17714,6,0,118
17715,11,1,118
17716,19,1,118
17717,22,0,118
17718,28,1,118
17719,31,1,118
17720,32,0,118
17721,35,0,118
17722,36,0,118
17723,37,0,118
17724,38,0,118
17725,46,0,118
17726,47,0,118
17727,48,0,118
17728,49,1,118
17729,51,0,118
17730,52,0,118
17731,55,0,118
17732,56,0,118
17733,57,0,118
17734,58,0,118
17735,60,0,118
17736,62,0,118
17737,63,0,118
17738,64,0,118
17739,65,0,118
17740,67,0,118
17741,69,0,118
17742,70,0,118
17743,71,0,118
17744,72,0,118
17745,73,0,118
17746,74,0,118
17747,75,0,118
17748,77,0,118
17749,78,0,118
17750,79,0,118
17751,80,0,118
17752,82,0,118
17753,83,0,118
17754,85,0,118
17755,86,0,118
17756,88,0,118
17757,91,0,118
17758,92,0,118
17759,93,0,118
17760,94,0,118
17761,95,0,118
17762,97,0,118
17763,98,0,118
17764,99,0,118
17765,100,0,118
17766,101,0,118
17767,103,0,118
17768,107,0,118
17769,108,0,118
17770,109,0,118
17771,112,0,118
17772,113,0,118
17773,114,0,118
17774,116,0,118
17775,117,0,118
17776,118,0,118
17777,119,0,118
17778,120,0,118
17779,121,0,118
17780,122,0,118
17781,123,0,118
17782,124,0,118
17783,125,0,118
17784,126,0,118
17785,127,0,118
17786,128,0,118
17787,129,0,118
17788,130,0,118
17789,131,0,118
17790,132,0,118
17791,134,0,118
17792,135,0,118
17793,136,0,118
17794,137,0,118
17795,138,0,118
17796,141,0,118
17797,142,0,118
17798,143,0,118
17799,144,0,118
17800,145,0,118
17801,146,0,118
17802,147,0,118
17803,149,0,118
17804,150,0,118
17805,151,0,118
17806,152,0,118
17807,153,0,118
17808,154,0,118
17809,156,0,118
17810,157,0,118
17811,158,0,118
17812,159,0,118
17813,161,1,118
17814,162,1,118
17815,166,0,118
17816,167,0,118
17817,168,0,118
17818,171,0,118
17819,172,0,118
17820,177,1,118
17821,179,0,118
17822,183,0,118
17823,184,0,118
17824,186,0,118
17825,188,0,118
17826,189,0,118
17827,190,0,118
17828,191,0,118
17829,192,0,118
17830,193,0,118
17831,194,0,118
17832,195,0,118
17833,197,0,118
17834,198,0,118
17835,200,0,118
17836,201,0,118
17837,202,0,118
17838,203,0,118
17839,206,0,118
17840,210,0,118
17841,213,0,118
17842,214,0,118
17843,216,0,118
17844,217,0,118
17845,218,0,118
17846,220,0,118
17847,221,0,118
17848,223,0,118
17849,224,0,118
17850,225,0,118
17851,226,0,118
17852,227,0,118
17853,228,0,118
17854,229,0,118
17855,230,0,118
17856,235,0,118
17857,236,0,118
17858,238,0,118
17859,241,0,118
17860,242,0,118
17861,243,0,118
17862,245,0,118
17863,248,0,118
17864,249,0,118
17865,250,0,118
17866,251,0,118
17867,252,0,118
17868,253,0,118
17869,254,0,118
17870,255,0,118
17871,258,0,118
17872,259,0,118
17873,260,0,118
17874,261,0,118
17875,262,0,118
17876,263,0,118
17877,264,0,118
17878,265,0,118
17879,266,0,118
17880,267,0,118
17881,268,0,118
17882,269,0,118
17883,270,0,118
17884,271,0,118
17885,272,0,118
17886,274,0,118
17887,276,0,118
17888,277,0,118
17889,278,0,118
17890,279,0,118
17891,281,0,118
17892,282,0,118
17893,283,0,118
17894,284,0,118
17895,285,0,118
17896,286,0,118
17897,288,0,118
17898,297,0,118
17899,298,0,118
17900,301,0,118
17901,304,0,118
17902,308,0,118
17903,312,0,118
17904,317,0,118
17905,318,0,118
17906,322,0,118
17907,324,0,118
17908,327,0,118
17909,329,0,118
17910,330,0,118
17911,337,0,118
17912,338,0,118
17913,339,0,118
17914,340,0,118
17915,0,1,119
17916,1,0,119
17917,4,1,119
17918,11,1,119
17919,14,0,119
17920,21,1,119
17921,22,1,119
17922,32,0,119
17923,35,0,119
17924,36,0,119
17925,37,0,119
17926,40,1,119
17927,44,0,119
17928,46,0,119
17929,49,1,119
17930,54,0,119
17931,55,0,119
17932,56,0,119
17933,58,0,119
17934,60,0,119
17935,62,0,119
17936,63,0,119
17937,64,0,119
17938,65,0,119
17939,67,0,119
17940,68,0,119
17941,69,0,119
17942,70,0,119
17943,71,0,119
17944,72,0,119
17945,73,0,119
17946,76,0,119
17947,78,0,119
17948,79,0,119
17949,80,0,119
17950,85,0,119
17951,91,0,119
17952,92,0,119
17953,93,0,119
17954,94,0,119
17955,95,0,119
17956,97,0,119
17957,98,0,119
17958,99,0,119
17959,100,0,119
17960,103,0,119
17961,105,0,119
17962,107,0,119
17963,109,0,119
17964,112,0,119
17965,113,0,119
17966,114,0,119
17967,116,0,119
17968,117,0,119
17969,118,0,119
17970,119,0,119
17971,121,0,119
17972,122,0,119
17973,123,0,119
17974,127,0,119
17975,131,0,119
17976,132,0,119
17977,133,0,119
17978,134,0,119
17979,135,0,119
17980,136,0,119
17981,138,0,119
17982,140,0,119
17983,144,0,119
17984,146,0,119
17985,147,0,119
17986,148,0,119
17987,157,0,119
17988,158,0,119
17989,159,0,119
17990,162,1,119
17991,166,0,119
17992,173,1,119
17993,177,1,119
17994,179,0,119
17995,181,0,119
17996,183,0,119
17997,184,0,119
17998,186,0,119
17999,188,0,119
18000,189,0,119
18001,190,0,119
18002,192,0,119
18003,193,0,119
18004,195,0,119
18005,197,0,119
18006,198,0,119
18007,200,0,119
18008,201,0,119
18009,202,0,119
18010,203,0,119
18011,204,0,119
18012,205,0,119
18013,206,0,119
18014,208,0,119
18015,209,0,119
18016,210,0,119
18017,213,0,119
18018,220,0,119
18019,221,0,119
18020,223,0,119
18021,228,0,119
18022,229,0,119
18023,230,0,119
18024,231,0,119
18025,232,0,119
18026,233,0,119
18027,236,0,119
18028,237,0,119
18029,238,0,119
18030,242,0,119
18031,243,0,119
18032,248,0,119
18033,249,0,119
18034,252,0,119
18035,254,0,119
18036,255,0,119
18037,257,0,119
18038,258,0,119
18039,259,0,119
18040,260,0,119
18041,261,0,119
18042,262,0,119
18043,263,0,119
18044,264,0,119
18045,265,0,119
18046,266,0,119
18047,267,0,119
18048,268,0,119
18049,269,0,119
18050,270,0,119
18051,271,0,119
18052,272,0,119
18053,273,0,119
18054,276,0,119
18055,277,0,119
18056,278,0,119
18057,279,0,119
18058,280,0,119
18059,281,0,119
18060,283,0,119
18061,284,0,119
18062,285,0,119
18063,286,0,119
18064,287,0,119
18065,297,0,119
18066,298,0,119
18067,300,0,119
18068,301,0,119
18069,305,0,119
18070,306,0,119
18071,308,0,119
18072,311,0,119
18073,313,0,119
18074,314,1,119
18075,317,0,119
18076,320,0,119
18077,321,0,119
18078,322,0,119
18079,323,0,119
18080,324,0,119
18081,326,0,119
18082,327,0,119
18083,330,0,119
18084,333,0,119
18085,335,0,119
18086,337,0,119
18087,339,0,119
18088,4,1,120
18089,13,0,120
18090,17,1,120
18091,19,1,120
18092,21,1,120
18093,24,1,120
18094,27,0,120
18095,33,1,120
18096,35,0,120
18097,38,0,120
18098,44,0,120
18099,48,0,120
18100,49,1,120
18101,51,1,120
18102,54,0,120
18103,56,0,120
18104,60,0,120
18105,63,0,120
18106,64,0,120
18107,65,0,120
18108,67,0,120
18109,69,0,120
18110,70,0,120
18111,71,0,120
18112,73,0,120
18113,75,0,120
18114,78,0,120
18115,79,0,120
18116,80,0,120
18117,85,0,120
18118,86,0,120
18119,88,0,120
18120,89,0,120
18121,91,0,120
18122,93,0,120
18123,94,0,120
18124,95,0,120
18125,96,0,120
18126,97,0,120
18127,98,0,120
18128,99,0,120
18129,100,0,120
18130,101,0,120
18131,103,0,120
18132,104,0,120
18133,105,0,120
18134,106,0,120
18135,107,0,120
18136,108,0,120
18137,109,0,120
18138,110,0,120
18139,112,0,120
18140,113,0,120
18141,114,0,120
18142,116,0,120
18143,118,0,120
18144,119,0,120
18145,121,0,120
18146,122,0,120
18147,123,0,120
18148,125,0,120
18149,126,0,120
18150,127,0,120
18151,128,0,120
18152,129,0,120
18153,130,0,120
18154,131,0,120
18155,132,0,120
18156,134,0,120
18157,135,0,120
18158,136,0,120
18159,137,0,120
18160,138,0,120
18161,139,0,120
18162,140,0,120
18163,141,0,120
18164,142,0,120
18165,144,0,120
18166,145,0,120
18167,146,0,120
18168,147,0,120
18169,148,0,120
18170,149,0,120
18171,151,0,120
18172,152,0,120
18173,153,0,120
18174,157,0,120
18175,161,1,120
18176,166,0,120
18177,167,0,120
18178,174,0,120
18179,175,0,120
18180,177,1,120
18181,181,0,120
18182,183,0,120
18183,184,0,120
18184,186,0,120
18185,188,0,120
18186,189,0,120
18187,190,0,120
18188,191,0,120
18189,192,0,120
18190,193,0,120
18191,195,0,120
18192,196,0,120
18193,197,0,120
18194,198,0,120
18195,200,0,120
18196,201,0,120
18197,202,0,120
18198,203,0,120
18199,204,0,120
18200,206,0,120
18201,208,0,120
18202,209,0,120
18203,210,0,120
18204,214,0,120
18205,218,0,120
18206,220,0,120
18207,221,0,120
18208,223,0,120
18209,224,0,120
18210,226,0,120
18211,227,0,120
18212,228,0,120
18213,229,0,120
18214,230,0,120
18215,231,0,120
18216,232,0,120
18217,235,0,120
18218,236,0,120
18219,238,0,120
18220,239,0,120
18221,240,0,120
18222,243,0,120
18223,244,0,120
18224,246,0,120
18225,247,0,120
18226,248,0,120
18227,249,0,120
18228,250,0,120
18229,252,0,120
18230,253,0,120
18231,254,0,120
18232,255,0,120
18233,258,0,120
18234,259,0,120
18235,260,0,120
18236,261,0,120
18237,262,0,120
18238,264,0,120
18239,266,0,120
18240,267,0,120
18241,268,0,120
18242,269,0,120
18243,270,0,120
18244,271,0,120
18245,272,0,120
18246,274,0,120
18247,275,0,120
18248,276,0,120
18249,280,0,120
18250,281,0,120
18251,283,0,120
18252,284,0,120
18253,286,0,120
18254,297,0,120
18255,298,0,120
18256,301,0,120
18257,303,1,120
18258,306,0,120
18259,307,0,120
18260,312,0,120
18261,317,0,120
18262,318,0,120
18263,323,0,120
18264,324,0,120
18265,325,0,120
18266,326,0,120
18267,328,0,120
18268,329,0,120
18269,333,0,120
18270,337,0,120
18271,342,0,120
18272,0,1,121
18273,4,1,121
18274,9,1,121
18275,11,1,121
18276,13,0,121
18277,21,1,121
18278,22,1,121
18279,27,0,121
18280,28,1,121
18281,30,1,121
18282,32,0,121
18283,33,1,121
18284,40,1,121
18285,44,0,121
18286,46,0,121
18287,49,1,121
18288,51,0,121
18289,58,0,121
18290,60,0,121
18291,62,0,121
18292,63,0,121
18293,64,0,121
18294,65,0,121
18295,67,0,121
18296,70,0,121
18297,71,0,121
18298,72,0,121
18299,75,0,121
18300,76,0,121
18301,78,0,121
18302,79,0,121
18303,80,0,121
18304,85,0,121
18305,86,0,121
18306,88,0,121
18307,89,0,121
18308,91,0,121
18309,92,0,121
18310,93,0,121
18311,94,0,121
18312,95,0,121
18313,97,0,121
18314,99,0,121
18315,100,0,121
18316,101,0,121
18317,103,0,121
18318,105,0,121
18319,106,0,121
18320,108,0,121
18321,116,0,121
18322,117,0,121
18323,118,0,121
18324,119,0,121
18325,121,0,121
18326,122,0,121
18327,123,0,121
18328,125,0,121
18329,126,0,121
18330,127,0,121
18331,129,0,121
18332,131,0,121
18333,132,0,121
18334,134,0,121
18335,136,0,121
18336,139,0,121
18337,140,0,121
18338,141,0,121
18339,142,0,121
18340,143,0,121
18341,144,0,121
18342,147,0,121
18343,149,0,121
18344,151,0,121
18345,153,0,121
18346,156,0,121
18347,157,0,121
18348,158,0,121
18349,159,0,121
18350,160,0,121
18351,162,1,121
18352,166,0,121
18353,167,0,121
18354,175,0,121
18355,183,0,121
18356,184,0,121
18357,186,0,121
18358,188,0,121
18359,189,0,121
18360,190,0,121
18361,191,0,121
18362,192,0,121
18363,193,0,121
18364,196,0,121
18365,197,0,121
18366,198,0,121
18367,200,0,121
18368,201,0,121
18369,202,0,121
18370,203,0,121
18371,204,0,121
18372,206,0,121
18373,207,0,121
18374,209,0,121
18375,210,0,121
18376,214,0,121
18377,218,0,121
18378,220,0,121
18379,221,0,121
18380,223,0,121
18381,224,0,121
18382,225,0,121
18383,226,0,121
18384,228,0,121
18385,229,0,121
18386,230,0,121
18387,232,0,121
18388,233,0,121
18389,236,0,121
18390,237,0,121
18391,238,0,121
18392,239,0,121
18393,240,0,121
18394,242,0,121
18395,243,0,121
18396,244,0,121
18397,247,0,121
18398,248,0,121
18399,249,0,121
18400,252,0,121
18401,254,0,121
18402,255,0,121
18403,257,0,121
18404,258,0,121
18405,259,0,121
18406,260,0,121
18407,261,0,121
18408,262,0,121
18409,263,0,121
18410,264,0,121
18411,266,0,121
18412,267,0,121
18413,268,0,121
18414,269,0,121
18415,270,0,121
18416,271,0,121
